Term    ScopeNote   Use for Use Broader Narrower    Related Reference   Class   Code
"ENTERPRISE BARGAINING"	"The process where employees negotiate increased pay or other benefits with their employers in exchange for the implementation of working arrangements that improve the performance of the organisation. Includes the activities associated with establishing and implementing an enterprise agreement."#9""	""#9"INDUSTRIAL RELATIONS"#9"Enterprise Agreements|Negotiations|Unions"#9""	"RMO Keyword AAA"	"activity descriptor"	""
"Entitlements"	""#9""	""#9"ALLOWANCES|LEAVE"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Entrance Exams"	""	""#9"Examinations"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Entry (to premises, etc)"	""	""#9"Access"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Environmental Heritage"	"Those buildings, works, relics or places considered to be of historic, scientific, cultural, social, archeological, architectural, natural or aesthetic significance by organisations such as the Heritage Council of New South Wales or the National Trust of Australia."#9"Classification (buildings)|Heritage|Historical Properties|National Heritage"	""#9"CONSERVATION"#9""#9"Heritage Assistance Program (HAP)"	"RMO Keyword AAA"	"subject descriptor"	""
"Environmental Impact Statement/Studies (EIS)"	""#9"EIS"	""#9"COMPLIANCE|CONSERVATION|EXHIBITIONS"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Equal Employment Opportunity (EEO)"	"Programs to provide workplaces that are free from all forms of unlawful discrimination and harassment and which assist members of Equal Employment Opportunity (EEO) groups to overcome past or present disadvantage."#9"EEO|Equal Rights"	""#9"COMMITTEES|COMPLIANCE|DRAFTING|EVALUATION|IMPLEMENTATION|MEETINGS|PLANNING|POLICY|PROCEDURES|PRODUCTION|REPORTING|RESEARCH|REVIEWING|TRAINING"#9""#9"Access and Equity|Affirmative Action|Anti-Discrimination|Discrimination|Equal Opportunity Tribunal|Ethnic Affairs|ODEOPE"	"RMO Keyword AAA"	"subject descriptor"	""
"Equal Opportunity Tribunal"	"The Tribunal hears and gives judgement on complaints of discrimination arising on the grounds of sex, race, marital status, sexual preference, impairment or age. Complaints may be referred following investigations at the Anti-Discrimination Board."#9""	""#9"GRIEVANCES"#9""#9"Anti-Discrimination|Anti-Discrimination Board|Discrimination|Equal Employment Opportunity (EEO)"	"RMO Keyword AAA"	"subject descriptor"	""
"Equal Rights"	""	""#9"Equal Employment Opportunity (EEO)"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Equipment"	""	""#9"EQUIPMENT & STORES"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"EQUIPMENT & STORES"	"The function of acquiring, supplying, maintaining, repairing and disposing of equipment and stores stocked and used by the organisation. Items of equipment include instruments, implements, tools, machines, plant, furniture and furnishings. Stores include chemicals, hardware, homeware items, kitchen/cleaning items, medical supplies and stationary.

See TECHNOLOGY AND TELECOMMUNICATIONS for the management of telecommunications and technological equipment such as telephones, facsimiles and computer hardware and software.

See FINANCIAL MANAGEMENT - ASSET REGISTER for the monitoring and assessment of equipment with an economic life of over 12 months.

See PROPERTY MANAGEMENT - FIT-OUTS if equipment is acquiried as part of a fit-out."#9"Consumables|Equipment|Plant (equipment)|Stores"	""	""#9"ACQUISITION|AGREEMENTS|ALLOCATION|ARRANGEMENTS|AUDIT|COMPLIANCE|CONTRACTING-OUT|DISPOSAL|DISTRIBUTION|EVALUATION|INSPECTIONS|INSTALLATION|INVENTORY|LEASING|LEASING-OUT|MAINTENANCE|POLICY|PROCEDURES|REVIEWING|SECURITY|STOCKTAKE|TENDERING"#9""	"RMO Keyword AAA"	"KEYWORD"	""
"Ergonomics"	""#9""	""#9"HEALTH PROMOTION"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Essential Services Contingency Plan"	"A plan that enables organisations to identify and assess risks which could disrupt essential services and functions, predict likely problems and plan to avoid or minimise impact.

See Counter Disaster Plan if the Contingency Plan is being developed as part of a Counter Disaster Plan."#9"Contingency plan"	""#9"PLANNING|RISK MANAGEMENT"#9""#9"Backups|Counter Disaster Plan|Emergency (procedures)|Preventative Action|Vital Records"	"RMO Keyword AAA"	"subject descriptor"	""
"ESTABLISHMENT"	"The function of establishing and changing the organisational structure through establishing and reviewing positions. Includes classification and grading of positions and the preparation of organisational charts.

See PERSONNEL - RECRUITMENT for records on recruitment to individual positions.

Tip: ESTABLISHMENT - VARIATIONS may be used for the activities involved in varying individual positions and processes. Add the title of the position as free text. ESTABLISHMENT - RESTRUCTURING may be used for the activities involved in re-assessing the structure and resources of sections or of the organisation in its entirety. Add the name of the group of positions or organisational unit as free text."#9"Administrative Structure|Communications (lines of)|Positions (establishment)|Structure (positions)"	""	""#9"COMMITTEES|EVALUATION|MEETINGS|PLANNING|POLICY|PROCEDURES|REPORTING|RESTRUCTURING|REVIEWING|VACANCIES|VARIATIONS"#9"PERSONNEL|STRATEGIC MANAGEMENT"	"RMO Keyword AAA"	"KEYWORD"	""
"Estimates"	""#9"Costings|Financial Estimates|Forecasts"	""#9"BUDGETING|REPORTING"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Ethnic Affairs"	"Recognition of the principles of cultural diversity to ensure that government and business  enable people from ethnic communities to be an integral part of social, cultural and economic life."#9"Cultural Diversity|EAPS|Multi-Cultural Affairs"	""#9"AGREEMENTS|COMMITTEES|COMPLIANCE|DRAFTING|EVALUATION|IMPLEMENTATION|MEETINGS|PLANNING|POLICY|PROCEDURES|PRODUCTION|REPORTING|RESEARCH|REVIEWING|TRAINING"#9""#9"Affirmative Action|Equal Employment Opportunity (EEO)"	"RMO Keyword AAA"	"subject descriptor"	""
"Evacuations"	""#9""	""#9"POLICY|PROCEDURES|SECURITY"#9""#9"Emergency (procedures)"	"RMO Keyword AAA"	"subject descriptor"	""
"EVALUATION"	"The process of determining the suitability of potential or existing programs, items of equipment, systems or services in relation to meeting the needs of the given situation. Includes ongoing monitoring. 

See PERFORMANCE MANAGEMENT - Performance Evaluation for the evaluation of employee performance.

See MODELLING for testing and evaluating systems.

See REVIEWING for the re-evaluation process (after implementation, use and monitoring)."#9"Assessments"	""#9"EQUIPMENT & STORES|ESTABLISHMENT|INFORMATION MANAGEMENT|PERSONNEL|STRATEGIC MANAGEMENT|TECHNOLOGY & TELECOMMUNICATIONS"#9"Business Case|Economic Appraisal|Electronic Data Interchange (EDI)|Equal Employment Opportunity (EEO)|Ethnic Affairs|Feasibility Studies|Functional Analysis|Guarantees of Service (GOS)|Job Evaluation|LAN|Library Materials|Monitoring|Performance Indicators|Post Implementation Review|Productivity|Progress Review|Projects|Proposals|Quality|Questionnaires|Records|Resource Allocation|Software|Surveys|Systems Integration|User Education|WAN"#9"IMPLEMENTATION|MODELLING|PERFORMANCE MANAGEMENT|RESEARCH|REVIEWING"	"RMO Keyword AAA"	"activity descriptor"	""
"Examinations"	""#9"Entrance Exams"	""#9"LEAVE|TRAINING"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Exchange Programs (scholarships)"	""	""#9"Scholarships"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Exchanges"	"The exchange of goods. 

See Interchange Programs for the exchange of people."#9""	""#9"ACQUISITION|DISPOSAL|TRAINING"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"EXHIBITIONS"	"The activities associated with using organisational material in mounted displays for the purpose of informing or educating the viewer, or promoting the activities, services, projects, or programs of the organisation."#9"Demonstrations|Displays|Foyer Displays|Presentations (displays)|Shows (exhibitions)"	""#9"COMMUNITY RELATIONS"#9"Acceptances|Design|Environmental Impact Statement/Studies (EIS)|Invitations|Openings"#9""	"RMO Keyword AAA"	"activity descriptor"	""
"Expenditure"	""#9""	""#9"ACCOUNTING|TREASURY MANAGEMENT"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Expressions of Interest"	""#9""	""#9"TENDERING"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Extensions"	""#9"Additions"	""#9"CONSTRUCTION|FIT-OUTS"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Facilities"	"Work areas provided separate to general office working areas, e.g. conference rooms, reception areas, interview rooms etc.

See Amenities for recreational areas provided."#9"Lobbies (reception areas)|Reception Areas|Training Areas/Rooms|Waiting Rooms|Workshops (premises)"	""#9"ARRANGEMENTS|CONSTRUCTION|MAINTENANCE"#9""#9"Childcare|Closure"	"RMO Keyword AAA"	"subject descriptor"	""
"Fault Reports"	""#9""	""#9"OPERATIONS"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Feasibility Studies"	""#9""	""#9"APPLICATION DEVELOPMENT|EVALUATION|PLANNING|REPORTING"#9""#9"Pilots"	"RMO Keyword AAA"	"subject descriptor"	""
"Federal"	""	""#9"Commonwealth"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Fees"	"Money other than salary or allowances, charged to or by an organisation for items or services rendered."#9"Charges (fees)|Commissions (fees)|Cost (fees)"	""#9"CONTRACTING-OUT|LEASING|LEASING-OUT"#9""#9"Consultants"	"RMO Keyword AAA"	"subject descriptor"	""
"File Disposal"	""	""#9"DISPOSAL"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"File Management"	""	""#9"INFORMATION MANAGEMENT|Records"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Financial Assistance"	""#9"Benefits (financial assistance)"	""#9"ALLOCATION"#9""#9"Investments|Loans"	"RMO Keyword AAA"	"subject descriptor"	""
"Financial Delegations"	""	""#9"Delegations (authority)"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Financial Estimates"	""	""#9"Estimates"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"FINANCIAL MANAGEMENT"	"The function of managing the organisation's financial resources. Includes establishing, operating, and maintaining accounting systems controls and procedures, financial planning, framing budgets and budget submissions, obtaining grants, managing funds in the form of allocations from the Consolidated Fund and revenue from charging, trading and investments. Also includes the monitoring and analysis of assets to assist the delivery of economic and social services to government, industry and the community.

See STRATEGIC MANAGEMENT for long term organisational planning.

Tip: FINANCIAL MANAGEMENT - ASSET REGISTER may be used for the monitoring and assessment of the assets of the organisation. The relevant keyword (EQUIPMENT & STORES, FLEET MANAGEMENT, PROPERTY MANAGEMENT or TECHNOLOGY & TELECOMMUNICATIONS) may be used for operational activities involving assets, such as their acquisition, operation, maintenance and disposal."#9"Corporate Finance"	""	""#9"ACCOUNTING|ACQUISITION|ADVICE|ALLOCATION|ASSET REGISTER|AUDIT|AUTHORISATION|BUDGETING|COMMITTEES|COMPLIANCE|CONTRACTING-OUT|CORRUPTION|FINANCIAL STATEMENTS|GRANT FUNDING|INVENTORY|MEETINGS|PAYMENTS|PLANNING|POLICY|PROCEDURES|REPORTING|REVIEWING|RISK MANAGEMENT|SALARIES|STANDARDS|TENDERING|TREASURY MANAGEMENT"#9""	"RMO Keyword AAA"	"KEYWORD"	""
"FINANCIAL STATEMENTS"	"The process of compiling annual statements presented in prescribed tabular form showing receipts and payments, both actual and budgeted for the current financial year and the actual amounts received or paid for the previous financial year."#9""	""#9"FINANCIAL MANAGEMENT"#9"Balance Sheets|Consolidated Capital Fund (capital assets)|Consolidated Recurrent Fund (non-capital assets)|Public Moneys|Revenue"#9"ACCOUNTING"	"RMO Keyword AAA"	"activity descriptor"	""
"Finding Aids"	"The descriptive media, published and unpublished, manual or electronic, created by a records, archives or library program to establish physical or administrative and intellectual control over records and other holdings."#9""	""#9"CONTROL"#9""#9"Archives|Catalogues|Library Materials|Records|Registers"	"RMO Keyword AAA"	"subject descriptor"	""
"Fire Drill"	""#9"Fire Procedures"	""#9"POLICY|PROCEDURES|SECURITY"#9""#9"Emergency (procedures)"	"RMO Keyword AAA"	"subject descriptor"	""
"Fire Escapes"	""#9""	""#9"MAINTENANCE|SECURITY"#9""#9"Emergency (procedures)"	"RMO Keyword AAA"	"subject descriptor"	""
"Fire Procedures"	""	""#9"Fire Drill"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"First Aid"	""#9""	""#9"ACQUISITION|LEAVE|PROCEDURES|REPRESENTATIVES|TRAINING"#9""#9"Emergency (procedures)|Registers"	"RMO Keyword AAA"	"subject descriptor"	""
"FIT-OUTS"	"The process of refurbishing a workplace internally.  Includes painting, floor coverings, furnishings, furniture, fittings and equipment.

Tip: FIT-OUTS may be used if furniture and equipment are obtained as part of a fit-out. If not, EQUIPMENT & STORES - ACQUISITION may be used."#9""	""#9"PROPERTY MANAGEMENT"#9"Alterations|Extensions|Furnishings|Furniture"#9"MOVING"	"RMO Keyword AAA"	"activity descriptor"	""
"FLEET MANAGEMENT"	"The function of acquiring, managing, maintaining, repairing and disposing of vehicles.  Vehicles are any means of conveyance owned or used by the organisation to transport people or items.

See FINANCIAL MANAGEMENT - ASSET REGISTER for the monitoring and analysis of the agency's fleet as a corporate asset.

Tip: FINANCIAL MANAGEMENT - REPORTING may be used for reporting to Treasury regarding yearly premium renewals for insurance policies.

"#9"Transport"	""	""#9"ACCIDENTS|ACQUISITION|ALLOWANCES|ARRANGEMENTS|AUTHORISATION|COMMITTEES|COMPLIANCE|CONTRACTING-OUT|DISPOSAL|INFRINGEMENTS|INSURANCE|LEASING|MAINTENANCE|MEETINGS|POLICY|PROCEDURES|REPORTING|TENDERING"#9""	"RMO Keyword AAA"	"KEYWORD"	""
"Flex Leave/Time"	""	""#9"Flexible Hours"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Flexible Hours"	""#9"Attendance Sheets (flexible hours system)|Core Time|Flex Leave/Time"	""#9"EMPLOYMENT CONDITIONS|PLANNING|REPORTING"#9""#9"Time Sheets|Working Hours"	"RMO Keyword AAA"	"subject descriptor"	""
"Flexible Work Practices"	""#9""	""#9"EMPLOYMENT CONDITIONS"#9""#9"Reasonable Adjustment"	"RMO Keyword AAA"	"subject descriptor"	""
"FOI"	""	""#9"Freedom of Information (FOI)"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Folio/Forms Management"	""#9""	""#9"CONTROL"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Food (services)"	""	""#9"Catering"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Forecasts"	""	""#9"Economic Forecasting|Estimates"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Form Letters (design)"	""#9""	""#9"CONTROL"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Forms of Address (correspondence)"	""	""#9"CORPORATE STYLE"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Forums"	""	""#9"CONFERENCES|MEETINGS"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Foyer Displays"	""	""#9"EXHIBITIONS"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Fraud"	""#9""	""#9"CORRUPTION"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Freedom of Information (FOI)"	"Obtaining access to information held as records by government agencies, government ministers, and other public bodies in accordance with Freedom of Information (FOI) legislation. Includes policy and procedural rules regarding Freedom of Information (FOI).

Tip: INFORMATION MANAGEMENT - CASES - Freedom of Information (FOI) may be used when the case needs to be handled on the same file, for legislative or operational reasons. Add the name of the applicant as free text."#9"FOI"	""#9"ADVICE|APPEALS (decisions)|CASES|CLAIMS|COMPLIANCE|ENQUIRIES|PLANNING|POLICY|PROCEDURES|REPORTING"#9""#9"Archives|Confidentiality Agreements|Disclosures|Library Materials|Ministerial Certificates|Records"	"RMO Keyword AAA"	"subject descriptor"	""
"Fuel"	""#9"Gas|Oil (fuel)|Petrol"	""#9"ACQUISITION"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Functional Analysis"	"A functional appraisal of organisations as a whole in order to form a comprehensive picture of what the organisation does and how it documents its activities."#9""	""#9"CONTRACTING-OUT|EVALUATION|PLANNING|PROCEDURES|RESEARCH|REVIEWING"#9""#9"Classification|Context Analysis"	"RMO Keyword AAA"	"subject descriptor"	""
"FUNCTIONS (social)"	"The process of organising and managing an official or formal social occasion conducted by the organisation to enhance its internal and external relationships, or to promote its services and image.

See CELEBRATIONS for informal organisational festivities to honour a particular event.

See CEREMONIES for formal ceremonial occasions.

See ADDRESSES (presentations) for addresses given at social functions."#9""	""#9"COMMUNITY RELATIONS"#9"Acceptances|Bookings|Catering|Fund Raising|Gifts|Guest Lists|Invitations|Openings|Presentation Packages|Protocol"#9"ADDRESSES (presentations)|CELEBRATIONS|CEREMONIES"	"RMO Keyword AAA"	"activity descriptor"	""
